0,0,0,0,0,0,0
0.1,0,0,0,0,0,0
0.2,0,0,0,0,0,0
0.3,0,0,0,0,0,5
0.4,0,0,0,0,0,10
0.5,0,0,0,0,0,21
0.6,0,0,0,0,0,41
0.7,0,0,0,0,0,80
0.8,0,0,0,5,0,110
0.9,0,0,0,21,0,140
1,0,0,0,36,0,146
