0.0,65,0
0.1,65,0
0.2,65,0
0.3,62,3
0.4,55,10
0.5,48,17
0.6,45,20
0.7,34,31
0.8,28,37
0.82,25,40
0.84,16,49
0.86,16,49
0.88,16,49
0.9,16,49
0.92,16,49
0.94,16,49
0.96,16,49
0.98,16,49
1.0,0,65
