7118,Manhattan,Apartment,Entire_home,10036,1,1,14,200
7222,Manhattan,Apartment,Entire_home,10003,2,1,42,175
7209,Manhattan,Apartment,Entire_home,10016,1,1,9,250
7230,Manhattan,Apartment,Entire_home,10128,2,1,7,165
7323,Brooklyn,Apartment,Entire_home,11238,1,1,13,115
7299,Manhattan,Apartment,Entire_home,10005,1,1,16,145
7322,Manhattan,Apartment,Entire_home,10016,1,1,47,200
7351,Brooklyn,Loft,Private_room,11215,2,1,3,74
7351,Brooklyn,Loft,Private_room,11215,2,1,0,74
7351,Brooklyn,Loft,Private_room,11215,1,1,2,84
7386,Manhattan,Apartment,Entire_home,10016,1,1,42,129
7356,Brooklyn,Apartment,Private_room,11216,1,1,41,50
7356,Brooklyn,Apartment,Private_room,11216,1,1,52,50
7414,Brooklyn,Apartment,Entire_home,11217,3,1,15,185
7414,Brooklyn,Apartment,Entire_home,11217,3,1,21,185
7414,Brooklyn,Apartment,Entire_home,11217,3,1,6,150
7498,Manhattan,Apartment,Entire_home,10002,1,1,1,80
7510,Manhattan,Apartment,Entire_home,10010,1,1,8,190
7510,Manhattan,Apartment,Entire_home,10010,3,1,10,190
7510,Manhattan,Apartment,Entire_home,10010,2,1,1,190
7510,Manhattan,Apartment,Entire_home,10010,2,1,29,175
7510,Manhattan,Apartment,Entire_home,10011,2,1,29,190
7549,Manhattan,Apartment,Entire_home,10002,1,1,112,140
7549,Manhattan,Apartment,Entire_home,10002,1,1,4,140
7549,Manhattan,Apartment,Private_room,10002,1,1,25,75
7549,Manhattan,Apartment,Shared_room,10002,1,1,132,45
7549,Manhattan,Apartment,Shared_room,10002,1,1,17,45
7611,Brooklyn,Apartment,Entire_home,11211,1,1,51,135
7626,Manhattan,Apartment,Entire_home,10002,1,1,156,100
7612,Manhattan,Apartment,Entire_home,10023,1,1,29,145
7702,Manhattan,Apartment,Entire_home,10025,1,1,30,135
7740,Manhattan,Apartment,Entire_home,10024,1,1,98,200
7949,Brooklyn,Apartment,Private_room,11238,1,1,4,65
7999,Brooklyn,Apartment,Entire_home,11222,1,1,1,165
7987,Manhattan,Apartment,Entire_home,10025,1,1,24,145
7989,Manhattan,Apartment,Private_room,10036,1,1,74,135
8057,Manhattan,Apartment,Entire_home,10002,2,1,20,225
8057,Manhattan,Apartment,Entire_home,10003,3,1,32,250
8057,Manhattan,Apartment,Entire_home,10014,3,1,32,250
8057,Manhattan,Loft,Entire_home,10009,2,1,5,600
8178,Brooklyn,Apartment,Entire_home,11215,1,1,188,145
8178,Brooklyn,Apartment,Entire_home,11215,3,1,221,149
8198,Brooklyn,Apartment,Entire_home,11217,1,1,39,150
8380,Manhattan,Apartment,Entire_home,10014,1,1,57,200
8440,Brooklyn,Apartment,Entire_home,11218,1,1,0,120
8440,Brooklyn,Apartment,Entire_home,11218,1,1,4,150
8425,Manhattan,Apartment,Entire_home,10014,1,1,1,175
8605,Manhattan,Apartment,Entire_home,10035,2,1,11,109
8730,Manhattan,Condominium,Entire_home,10003,6,1,4,1990
8703,Manhattan,Apartment,Shared_room,10027,1,1,3,80
8967,Manhattan,Apartment,Private_room,10019,1,1,242,73
9744,Brooklyn,Apartment,Entire_home,11215,3,1,67,135
9744,Brooklyn,House,Private_room,11215,2,1,95,89
9744,Brooklyn,House,Private_room,11215,2,1,118,89
10176,Brooklyn,Apartment,Entire_home,11211,2,1,60,250
10151,Queens,Apartment,Entire_home,11358,1,1,0,99
10889,Brooklyn,Apartment,Entire_home,11249,2,1,132,250
10889,Brooklyn,Apartment,Entire_home,11249,2,1,136,250
10889,Brooklyn,House,Entire_home,11211,2,1,14,250
11037,Brooklyn,Apartment,Entire_home,11217,2,1,2,240
11358,Brooklyn,Apartment,Entire_home,11213,1,1,0,115
11358,Brooklyn,Apartment,Private_room,11237,1,1,0,72
11481,Brooklyn,Apartment,Entire_home,11215,1,1,119,165
11481,Brooklyn,Apartment,Entire_home,11220,1,1,79,90
11481,Brooklyn,Apartment,Entire_home,11220,1,1,21,105
11481,Brooklyn,Apartment,Entire_home,11231,2,1,68,155
11481,Brooklyn,Apartment,Entire_home,11231,2,1,106,160
11810,Queens,Apartment,Private_room,11372,1,1,0,150
12169,Brooklyn,Apartment,Private_room,11211,1,1,43,89
12169,Brooklyn,Apartment,Private_room,11211,1,1,91,99
12221,Bronx,Apartment,Private_room,10451,3,1,105,42
12221,Bronx,Apartment,Private_room,10451,3,1,96,42
12220,Manhattan,Apartment,Private_room,10025,1,1,74,132
12220,Manhattan,Apartment,Private_room,10025,1,1,141,117
12712,Brooklyn,Apartment,Entire_home,11205,1,1,5,135
12712,Manhattan,Apartment,Entire_home,10002,1,1,146,125
12712,Manhattan,Apartment,Entire_home,10009,3,1,63,200
12869,Manhattan,Apartment,Entire_home,10009,1,1,13,250
13070,Manhattan,Bed_Breakfast,Entire_home,10128,2,1,58,295
13424,Manhattan,Apartment,Entire_home,10019,1,1,7,280
13908,Manhattan,Apartment,Entire_home,10025,3,1,12,150
14063,Brooklyn,Apartment,Entire_home,11201,3,1,4,125
14204,Brooklyn,Apartment,Entire_home,11231,2,1,18,230
14204,Brooklyn,Apartment,Private_room,11231,1,1,21,110
15192,Brooklyn,Apartment,Entire_home,11216,3,1,8,159
15154,Manhattan,Apartment,Entire_home,10023,1,1,2,160
15167,Manhattan,Apartment,Entire_home,10031,3,1,13,107
15261,Brooklyn,Apartment,Private_room,11205,1,1,1,50
15742,Manhattan,Apartment,Entire_home,10031,1,1,20,110
15964,Brooklyn,Apartment,Entire_home,11215,3,1,0,175
16851,Brooklyn,Apartment,Entire_home,11211,1,1,8,125
16800,Manhattan,Apartment,Private_room,10029,2,1,150,95
16800,Manhattan,Apartment,Private_room,10029,2,1,41,95
16883,Manhattan,Loft,Entire_home,10024,2,1,4,135
17296,Manhattan,Apartment,Entire_home,10016,1,1,5,100
17571,Brooklyn,House,Entire_home,11205,2,1,80,200
17571,Brooklyn,House,Private_room,11205,1,1,32,239
17655,Manhattan,Apartment,Entire_home,10002,1,1,17,220
17930,Brooklyn,Apartment,Entire_home,11218,3,1,1,199
17798,Manhattan,Apartment,Entire_home,10009,3,1,4,399
17985,Manhattan,Apartment,Entire_home,10002,2,1,38,130
18118,Manhattan,Apartment,Private_room,10031,1,1,0,70
18229,Brooklyn,Loft,Entire_home,11215,2,1,0,110
18174,Manhattan,Apartment,Entire_home,10003,3,1,55,160
18374,Manhattan,Apartment,Entire_home,10003,1,1,89,135
18611,Manhattan,Apartment,Entire_home,10003,2,1,5,350
18642,Manhattan,Apartment,Private_room,10031,1,1,0,60
18729,Brooklyn,Condominium,Entire_home,11215,2,1,9,375
19031,Manhattan,Apartment,Entire_home,10012,1,1,14,225
19852,Manhattan,Apartment,Entire_home,10035,1,1,8,165
19969,Manhattan,Apartment,Entire_home,10013,1,1,52,585
20149,Brooklyn,Apartment,Private_room,11206,1,1,46,40
20805,Brooklyn,Apartment,Private_room,11225,1,1,12,85
21286,Manhattan,Apartment,Entire_home,10024,2,1,9,225
21306,Brooklyn,Apartment,Private_room,11222,1,1,11,110
21475,Manhattan,Apartment,Private_room,10002,1,1,55,125
21823,Brooklyn,Apartment,Entire_home,11221,5,1,9,275
21904,Manhattan,Apartment,Entire_home,10003,1,1,8,240
22220,Manhattan,Apartment,Entire_home,10028,1,1,17,175
22486,Brooklyn,Loft,Entire_home,11211,4,1,6,130
22486,Brooklyn,Apartment,Private_room,11225,1,1,0,90
22486,Brooklyn,House,Private_room,11217,10,1,77,130
22486,Brooklyn,House,Private_room,11217,1,1,39,130
22486,Brooklyn,House,Private_room,11217,2,1,13,130
22486,Brooklyn,House,Private_room,11217,2,1,3,130
22486,Brooklyn,House,Private_room,11217,2,1,17,120
23048,Brooklyn,Apartment,Entire_home,11215,1,1,18,139
23276,Brooklyn,Apartment,Entire_home,11215,2,1,3,260
23193,Brooklyn,House,Private_room,11221,1,1,2,35
23435,Manhattan,Apartment,Entire_home,10281,1,1,48,185
23577,Brooklyn,Loft,Entire_home,11249,1,1,16,175
23727,Brooklyn,Apartment,Entire_home,11238,2,1,6,150
23633,Brooklyn,Loft,Private_room,11206,1,1,0,120
23856,Brooklyn,Apartment,Entire_home,11222,1,1,2,150
23843,Manhattan,Apartment,Entire_home,10002,1,1,15,175
24000,Manhattan,Apartment,Private_room,10009,1,1,80,133
24222,Manhattan,Apartment,Entire_home,10009,4,1,9,375
24901,Brooklyn,Apartment,Entire_home,11233,2,1,0,150
25183,Brooklyn,Apartment,Entire_home,11216,4,1,23,150
25183,Brooklyn,Apartment,Entire_home,11216,4,1,36,150
25100,Manhattan,Apartment,Private_room,10025,1,1,4,180
25533,Manhattan,Apartment,Private_room,10003,1,1,30,59
25533,Manhattan,Apartment,Private_room,10003,1,1,14,99
25533,Manhattan,Apartment,Private_room,10003,1,1,3,99
25551,Brooklyn,Apartment,Entire_home,11211,1,1,20,199
25632,Brooklyn,Apartment,Entire_home,11222,2,1,1,300
26210,Manhattan,Apartment,Private_room,10039,1,1,69,85
26333,Manhattan,Apartment,Entire_home,10018,2,1,6,375
26640,Manhattan,Apartment,Entire_home,10024,2,1,38,135
26640,Manhattan,Apartment,Entire_home,10024,2,1,26,289
26640,Manhattan,Apartment,Entire_home,10024,1,1,9,179
27104,Manhattan,Apartment,Private_room,10030,1,1,73,60
27580,Brooklyn,Apartment,Entire_home,11211,1,1,0,125
27969,Manhattan,Apartment,Private_room,10033,1,1,0,98
27848,Queens,House,Private_room,11434,2,1,24,55
27848,Queens,House,Private_room,11434,2,1,11,68
27848,Queens,House,Private_room,11434,1,1,43,45
27848,Queens,House,Private_room,11434,2,1,47,55
27848,Queens,House,Private_room,11434,2,1,58,55
27848,Queens,House,Private_room,11434,2,1,53,55
27848,Queens,House,Private_room,11434,2,1,57,68
28267,Brooklyn,Apartment,Entire_home,11249,3,1,23,195
28217,Brooklyn,Apartment,Private_room,11222,1,1,2,55
28738,Manhattan,Apartment,Entire_home,10280,2,1,0,300
28702,Manhattan,Loft,Private_room,10018,1,1,2,120
29096,Manhattan,Apartment,Entire_home,10009,1,1,165,135
29642,Manhattan,Apartment,Entire_home,10002,2,1,4,190
29642,Manhattan,Apartment,Private_room,10002,1,1,9,95
29805,Brooklyn,Apartment,Entire_home,11215,2,1,3,125
29762,Brooklyn,Apartment,Private_room,11233,2,1,92,29
29762,Brooklyn,Apartment,Private_room,11233,1,1,79,27
29762,Brooklyn,Apartment,Private_room,11233,1,1,87,39
29762,Brooklyn,Apartment,Private_room,11233,1,1,92,39
29762,Brooklyn,Apartment,Private_room,11233,1,1,98,39
29762,Brooklyn,Apartment,Private_room,11233,1,1,81,39
29762,Brooklyn,Apartment,Private_room,11233,1,1,108,35
30193,Manhattan,Apartment,Entire_home,10019,1,1,40,150
30529,Brooklyn,Apartment,Private_room,11238,1,1,2,84
30811,Manhattan,Apartment,Entire_home,10025,1,1,1,115
32045,Manhattan,Apartment,Private_room,10027,1,1,12,60
32105,Manhattan,Apartment,Entire_home,10003,1,1,7,140
32169,Brooklyn,Apartment,Private_room,11222,1,1,50,70
32169,Brooklyn,Apartment,Private_room,11222,1,1,127,70
32169,Brooklyn,Apartment,Private_room,11222,1,1,88,70
32330,Manhattan,Apartment,Entire_home,10009,1,1,83,130
32330,Manhattan,Apartment,Entire_home,10009,4,1,29,375
32330,Manhattan,Apartment,Entire_home,10009,4,1,83,375
32330,Manhattan,Apartment,Entire_home,10009,4,1,63,375
32330,Manhattan,Apartment,Entire_home,10009,2,1,73,130
32294,Manhattan,Apartment,Private_room,10031,2,1,184,50
32294,Manhattan,Apartment,Private_room,10031,1,1,179,50
32704,Manhattan,Loft,Private_room,10019,1,1,17,192
32704,Manhattan,Loft,Private_room,10019,1,1,79,199
32800,Brooklyn,Apartment,Entire_home,11216,1,1,1,85
32774,Brooklyn,Apartment,Entire_home,11221,1,1,43,79
33405,Brooklyn,Apartment,Entire_home,11222,1,1,22,142
33279,Manhattan,Apartment,Entire_home,10002,1,1,42,165
33279,Manhattan,Apartment,Entire_home,10009,1,1,32,150
33279,Manhattan,Apartment,Entire_home,10009,1,1,20,169
33279,Manhattan,Apartment,Entire_home,10009,1,1,10,159
33279,Manhattan,Apartment,Entire_home,10009,1,1,43,159
33279,Manhattan,Apartment,Entire_home,10009,2,1,48,169
33279,Manhattan,Apartment,Entire_home,10009,1,1,35,169
33279,Manhattan,Apartment,Entire_home,10009,1,1,7,179
33279,Brooklyn,Apartment,Private_room,11205,1,1,31,89
34128,Brooklyn,Apartment,Entire_home,11211,1,1,21,170
35017,Manhattan,Apartment,Entire_home,10003,1,1,20,160
34915,Manhattan,Apartment,Entire_home,10075,2,1,0,1000
35271,Manhattan,Apartment,Entire_home,10021,2,1,31,150
35271,Manhattan,Apartment,Entire_home,10029,2,1,1,110
35271,Manhattan,Apartment,Entire_home,10029,3,1,48,110
35271,Manhattan,Apartment,Entire_home,10065,2,1,46,140
35271,Manhattan,Apartment,Private_room,10036,1,1,9,125
35377,Manhattan,Apartment,Private_room,10027,1,1,26,100
35935,Brooklyn,Apartment,Entire_home,11238,2,1,52,80
36017,Brooklyn,Apartment,Entire_home,11238,1,1,82,131
35845,Brooklyn,House,Private_room,11210,3,1,26,138
35935,Brooklyn,House,Private_room,11238,1,1,39,60
35935,Brooklyn,House,Private_room,11238,2,1,19,70
35935,Brooklyn,House,Private_room,11238,2,1,48,60
36841,Brooklyn,Apartment,Entire_home,11233,2,1,1,115
36897,Manhattan,Apartment,Entire_home,10002,1,1,20,113
37286,Brooklyn,Apartment,Entire_home,11206,2,1,14,165
37286,Brooklyn,Apartment,Private_room,11206,1,1,28,95
37809,Brooklyn,Apartment,Entire_home,11231,2,1,8,180
38265,Brooklyn,Apartment,Entire_home,11211,1,1,7,160
38434,Brooklyn,Apartment,Entire_home,11225,4,1,1,170
38513,Brooklyn,Apartment,Entire_home,11226,4,1,27,122
38648,Manhattan,Apartment,Entire_home,10011,2,1,17,329
38694,Brooklyn,Apartment,Private_room,11211,1,1,0,75
38649,Manhattan,Apartment,Private_room,10012,1,1,123,101
38736,Manhattan,Apartment,Private_room,10018,1,1,19,130
39260,Manhattan,Apartment,Entire_home,10029,1,1,23,120
39636,Brooklyn,House,Private_room,11238,1,1,35,110
39866,Manhattan,Apartment,Entire_home,10028,2,1,10,160
39827,Manhattan,Apartment,Private_room,10026,1,1,0,125
40275,Brooklyn,Apartment,Entire_home,11205,4,1,2,135
40100,Manhattan,Apartment,Private_room,10019,1,1,9,89
41091,Brooklyn,Apartment,Entire_home,11222,2,1,4,475
40893,Brooklyn,Apartment,Private_room,11215,1,1,0,150
41091,Brooklyn,Apartment,Private_room,11222,1,1,0,300
41249,Brooklyn,Apartment,Entire_home,11237,2,1,0,55
41358,Brooklyn,Apartment,Entire_home,11205,1,1,0,140
41437,Brooklyn,Loft,Entire_home,11205,4,1,48,200
42273,Brooklyn,Apartment,Entire_home,11215,1,1,247,135
42032,Manhattan,Apartment,Entire_home,10025,1,1,41,140
42756,Brooklyn,Apartment,Entire_home,11211,2,1,190,238
42756,Brooklyn,Apartment,Entire_home,11211,1,1,257,140
42756,Brooklyn,House,Entire_home,11211,1,1,217,165
43321,Brooklyn,Apartment,Entire_home,11211,1,1,1,110
43671,Brooklyn,Apartment,Entire_home,11201,1,1,1,107
43772,Brooklyn,Condominium,Entire_home,11222,2,1,2,272
44136,Brooklyn,Apartment,Entire_home,11215,2,1,7,250
44145,Brooklyn,Apartment,Entire_home,11237,1,1,85,80
44029,Brooklyn,Apartment,Private_room,11222,1,1,6,80
44263,Manhattan,Apartment,Private_room,10002,1,1,67,120
45016,Brooklyn,Apartment,Entire_home,11216,3,1,103,160
45098,Brooklyn,Apartment,Entire_home,11238,4,1,1,150
45120,Manhattan,Apartment,Entire_home,10003,1,1,2,200
45445,Brooklyn,House,Private_room,11226,2,1,0,150
45324,Queens,House,Private_room,11434,1,1,2,42
45324,Queens,House,Private_room,11434,1,1,1,42
45324,Queens,House,Private_room,11434,1,1,6,42
45324,Queens,House,Private_room,11434,1,1,6,42
45324,Queens,House,Private_room,11434,1,1,1,45
45609,Brooklyn,Apartment,Entire_home,11222,2,1,12,149
45587,Manhattan,Apartment,Entire_home,10011,2,1,11,150
45682,Manhattan,Apartment,Entire_home,10023,2,1,41,150
45775,Brooklyn,Apartment,Private_room,11238,1,1,2,69
46529,Brooklyn,Apartment,Private_room,11238,1,1,0,250
46650,Brooklyn,Loft,Entire_home,11249,1,1,16,192
46650,Manhattan,Apartment,Entire_home,10014,1,1,35,195
46969,Staten Island,House,Entire_home,10304,3,1,40,70
46978,Manhattan,Apartment,Private_room,10009,1,1,157,70
46978,Manhattan,Apartment,Private_room,10009,1,1,102,70
46978,Manhattan,Apartment,Private_room,10018,1,1,46,90
47691,Manhattan,Apartment,Entire_home,10013,3,1,29,308
47618,Brooklyn,Apartment,Private_room,11205,1,1,21,126
47737,Manhattan,Apartment,Private_room,10029,1,1,18,120
48143,Manhattan,Apartment,Entire_home,10005,1,1,11,235
48143,Manhattan,Apartment,Entire_home,10005,1,1,3,235
48143,Manhattan,Apartment,Entire_home,10016,1,1,9,235
48143,Manhattan,Apartment,Entire_home,10016,1,1,2,235
48165,Manhattan,Apartment,Private_room,10038,1,1,0,125
48247,Brooklyn,Apartment,Entire_home,11216,3,1,125,115
48599,Manhattan,Apartment,Entire_home,10011,1,1,10,145
48599,Manhattan,Apartment,Shared_room,10011,1,1,57,50
48957,Brooklyn,Apartment,Entire_home,11215,1,1,2,235
49236,Manhattan,Apartment,Entire_home,10075,1,1,24,185
49236,Manhattan,Apartment,Entire_home,10075,1,1,115,185
49366,Brooklyn,House,Entire_home,11238,2,1,13,315
49623,Manhattan,Apartment,Private_room,10002,1,1,28,59
49875,Queens,House,Entire_home,11374,3,1,0,290
50148,Brooklyn,Apartment,Entire_home,11238,2,1,49,150
50148,Brooklyn,Apartment,Entire_home,11238,2,1,29,150
50335,Manhattan,Apartment,Entire_home,10003,1,1,5,150
50124,Queens,Townhouse,Private_room,11101,2,1,97,120
50912,Brooklyn,Apartment,Private_room,11238,1,1,7,75
51038,Brooklyn,Apartment,Entire_home,11238,1,1,36,248
51038,Brooklyn,House,Private_room,11238,1,1,8,128
51038,Brooklyn,House,Private_room,11238,1,1,6,128
51038,Brooklyn,House,Private_room,11238,2,1,19,128
51038,Brooklyn,House,Private_room,11238,1,1,8,128
51618,Manhattan,Apartment,Private_room,10018,1,1,1,56
52034,Brooklyn,Apartment,Entire_home,11211,1,1,0,120
52007,Queens,Apartment,Private_room,11377,1,1,9,50
52233,Brooklyn,Apartment,Entire_home,11211,1,1,4,100
52263,Manhattan,Apartment,Entire_home,10001,1,1,2,220
52335,Brooklyn,Apartment,Private_room,11205,1,1,82,80
52751,Manhattan,Apartment,Entire_home,10014,1,1,60,207
52788,Manhattan,Apartment,Entire_home,10029,1,1,19,199
53024,Brooklyn,House,Entire_home,11225,7,1,5,199
53132,Brooklyn,Loft,Entire_home,11205,2,1,5,125
53179,Brooklyn,Condominium,Private_room,11218,1,1,4,59
54090,Manhattan,Apartment,Entire_home,10003,1,1,54,145
53867,Manhattan,Apartment,Private_room,10027,1,1,0,95
54255,Brooklyn,Apartment,Entire_home,11233,3,1,24,195
54255,Brooklyn,House,Entire_home,11233,4,1,0,225
54253,Manhattan,Apartment,Entire_home,10027,2,1,0,450
54253,Manhattan,Townhouse,Entire_home,10027,4,1,1,200
54275,Brooklyn,House,Private_room,11216,1,1,56,90
54275,Brooklyn,House,Private_room,11216,1,1,23,95
54275,Brooklyn,House,Private_room,11216,1,1,9,85
54255,Brooklyn,Townhouse,Private_room,11233,2,1,1,99
54622,Brooklyn,Apartment,Private_room,11211,1,1,2,150
54622,Brooklyn,Apartment,Private_room,11211,1,1,0,150
54712,Brooklyn,Apartment,Entire_home,11222,2,1,0,215
54712,Brooklyn,Apartment,Entire_home,11222,2,1,0,215
54833,Manhattan,Apartment,Entire_home,10011,1,1,8,225
55176,Brooklyn,Apartment,Entire_home,11207,2,1,98,125
55298,Manhattan,Apartment,Entire_home,10011,2,1,65,180
55298,Manhattan,Apartment,Entire_home,10011,1,1,42,150
55298,Manhattan,Apartment,Entire_home,10011,2,1,90,160
55298,Manhattan,Apartment,Entire_home,10019,2,1,0,240
55298,Manhattan,Apartment,Entire_home,10024,3,1,20,180
55298,Manhattan,Apartment,Entire_home,10024,2,1,21,210
55021,Manhattan,Apartment,Private_room,10002,1,1,44,120
55021,Manhattan,Apartment,Private_room,10002,1,1,3,130
55021,Manhattan,Apartment,Private_room,10002,1,1,19,125
55289,Manhattan,Apartment,Private_room,10036,1,1,29,99
55458,Brooklyn,Apartment,Entire_home,11249,2,1,6,300
55469,Brooklyn,House,Entire_home,11230,4,1,1,385
55469,Brooklyn,House,Private_room,11230,1,1,5,145
55469,Brooklyn,House,Private_room,11230,1,1,6,135
55469,Brooklyn,House,Private_room,11230,1,1,3,135
55421,Manhattan,Apartment,Private_room,10033,2,1,2,150
55775,Brooklyn,Apartment,Entire_home,11201,1,1,56,150
56104,Brooklyn,Apartment,Entire_home,11206,2,1,33,190
56246,Brooklyn,Apartment,Entire_home,11222,2,1,51,149
56284,Manhattan,Apartment,Entire_home,10010,1,1,4,200
56326,Manhattan,Apartment,Entire_home,10027,2,1,6,200
56512,Brooklyn,Apartment,Entire_home,11211,1,1,57,170
56663,Manhattan,Apartment,Entire_home,10001,4,1,25,445
56471,Manhattan,Apartment,Entire_home,10009,1,1,100,135
56653,Manhattan,Apartment,Private_room,10027,1,1,37,74
56990,Brooklyn,Apartment,Entire_home,11225,1,1,0,125
56944,Manhattan,Apartment,Entire_home,10010,2,1,14,99
56944,Manhattan,Apartment,Entire_home,10010,2,1,63,129
56944,Manhattan,Apartment,Private_room,10010,1,1,34,59
56944,Manhattan,Apartment,Private_room,10010,1,1,13,79
57101,Queens,Apartment,Entire_home,11693,2,1,8,160
57101,Queens,House,Entire_home,11693,2,1,19,160
57406,Brooklyn,Apartment,Entire_home,11206,2,1,24,165
57574,Brooklyn,Apartment,Entire_home,11211,1,1,10,195
57877,Manhattan,Apartment,Entire_home,10011,1,1,27,160
57877,Manhattan,Apartment,Entire_home,10011,2,1,6,220
57877,Manhattan,Apartment,Entire_home,10018,1,1,0,180
57877,Manhattan,Apartment,Entire_home,10019,1,1,1,180
58546,Manhattan,Apartment,Entire_home,10025,1,1,0,130
58745,Brooklyn,Apartment,Entire_home,11221,4,1,73,136
58702,Manhattan,Apartment,Entire_home,10019,3,1,107,150
59185,Manhattan,Apartment,Entire_home,10065,3,1,5,247
59254,Manhattan,Apartment,Entire_home,10075,2,1,50,149
59028,Brooklyn,Apartment,Private_room,11206,1,1,40,72
58979,Manhattan,,Private_room,10011,1,1,28,165
59023,Manhattan,Apartment,Private_room,10002,1,1,14,110
59172,Manhattan,Apartment,Private_room,10026,1,1,2,118
59172,Manhattan,Apartment,Private_room,10026,1,1,4,89
59172,Manhattan,Apartment,Private_room,10026,1,1,8,110
59172,Manhattan,Apartment,Private_room,10030,1,1,16,79
59172,Manhattan,Apartment,Private_room,10030,1,1,5,77
59172,Manhattan,Apartment,Private_room,10030,1,1,9,76
59172,Manhattan,Dorm,Private_room,10026,1,1,11,90
59777,Brooklyn,Apartment,Entire_home,11221,6,1,7,207
59734,Manhattan,Apartment,Entire_home,10019,1,1,17,139
59734,Manhattan,Apartment,Entire_home,10019,1,1,114,109
59777,Brooklyn,Apartment,Private_room,11221,2,1,5,59
59777,Brooklyn,Apartment,Private_room,11221,1,1,13,59
59777,Brooklyn,Apartment,Private_room,11221,2,1,4,69
59777,Brooklyn,Apartment,Private_room,11221,2,1,21,69
59777,Brooklyn,Apartment,Private_room,11221,2,1,22,59
59777,Brooklyn,Apartment,Private_room,11221,2,1,2,59
59734,Manhattan,Apartment,Private_room,10018,1,1,116,69
59734,Manhattan,Apartment,Private_room,10018,1,1,165,59
60038,Brooklyn,Apartment,Entire_home,11201,1,1,0,145
60046,Brooklyn,Apartment,Entire_home,11201,1,1,0,240
60049,Manhattan,Apartment,Entire_home,10002,2,1,8,175
60252,Brooklyn,Apartment,Private_room,11211,1,1,15,100
60185,Manhattan,Apartment,Private_room,10019,1,1,1,200
60270,Manhattan,Apartment,Private_room,10028,1,1,19,92
60584,Manhattan,Apartment,Entire_home,10031,1,1,4,120
60584,Manhattan,Apartment,Private_room,10031,1,1,12,95
60787,Brooklyn,Apartment,Entire_home,11233,2,1,20,110
60787,Brooklyn,Apartment,Entire_home,11233,3,1,51,100
60885,Brooklyn,Apartment,Entire_home,11237,2,1,39,135
60923,Manhattan,Apartment,Entire_home,10001,1,1,11,205
60810,Brooklyn,Apartment,Private_room,11221,1,1,4,75
60810,Manhattan,Apartment,Private_room,10002,1,1,43,90
61161,Manhattan,Apartment,Entire_home,10018,1,1,8,200
