Only Interestingness,5,0.31138593886168925,0.1875,0.49888593886168925,0:00:00.002006
Only Diversity,5,0.22573966386592062,0.25,0.4757396638659206,0:00:00.012540
i-DiVE Greedy,5,0.2849408239546106,0.22083333333333335,0.505774157287944,0:00:00.627491
i-DiVE-SwapI,5,0.30908988445745567,0.225,0.5340898844574556,0:00:03.431346
i-DiVE-SwapD,5,0.30908988445745567,0.2125,0.5215898844574557,0:00:04.905942
Only Interestingness,15,0.25604430801483835,0.20992063492063492,0.4659649429354733,0:00:00.003756
Only Diversity,15,0.17108025875014893,0.226984126984127,0.39806438573427594,0:00:00.021335
i-DiVE Greedy,15,0.25604430801483824,0.20992063492063495,0.4659649429354732,0:00:02.550529
i-DiVE-SwapI,15,0.25604430801483835,0.22896825396825402,0.4850125619830924,0:00:11.309336
i-DiVE-SwapD,15,0.27948889062456506,0.20476190476190476,0.4842507953864698,0:00:27.342154
Only Interestingness,25,0.20862993880996802,0.21194444444444446,0.4205743832544125,0:00:00.006001
Only Diversity,25,0.15692792786195991,0.22069444444444447,0.3776223723064044,0:00:00.039023
i-DiVE Greedy,25,0.20737690507647585,0.215,0.42237690507647585,0:00:04.825567
i-DiVE-SwapI,25,0.20737690507647588,0.2288888888888889,0.4362657939653648,0:00:21.925829
i-DiVE-SwapD,25,0.2632212038238922,0.19069444444444447,0.45391564826833664,0:01:03.852352
Only Interestingness,35,0.17836944132470886,0.21267507002801123,0.3910445113527201,0:00:00.008063
Only Diversity,35,0.1432429591712929,0.21757703081232493,0.36081998998361786,0:00:00.056142
i-DiVE Greedy,35,0.17744675931768136,0.21407563025210083,0.3915223895697822,0:00:07.218324
i-DiVE-SwapI,35,0.17744675931768145,0.22633053221288513,0.4037772915305666,0:00:30.128349
i-DiVE-SwapD,35,0.24072906063730515,0.1920868347338935,0.4328158953711987,0:02:55.455422
