Greedy-Pruning,0.0,0.14182291665200247,0.4083333333333334,0.5501562499853359,0
Greedy-Pruning,0.1,0.14090115668497125,0.425,0.5659011566849712,0
Greedy-Pruning,0.2,0.13492149195991923,0.475,0.6099214919599192,0
Greedy-Pruning,0.3,0.13492149195991923,0.475,0.6099214919599192,0
Greedy-Pruning,0.4,0.13492149195991923,0.475,0.6099214919599192,0
Greedy-Pruning,0.5,0.13492149195991923,0.475,0.6099214919599192,0
Greedy-Pruning,0.6,0.10252295873345074,0.5,0.6025229587334507,0
Greedy-Pruning,0.7,0.10252295873345074,0.5,0.6025229587334507,3
Greedy-Pruning,0.8,0.10252295873345074,0.5,0.6025229587334507,32
Greedy-Pruning,0.82,0.10252295873345074,0.5,0.6025229587334507,32
Greedy-Pruning,0.84,0.10252295873345074,0.5,0.6025229587334507,43
Greedy-Pruning,0.86,0.10252295873345074,0.5,0.6025229587334507,45
Greedy-Pruning,0.88,0.10252295873345074,0.5,0.6025229587334507,45
Greedy-Pruning,0.9,0.10252295873345074,0.5,0.6025229587334507,53
Greedy-Pruning,0.92,0.10252295873345074,0.5,0.6025229587334507,57
Greedy-Pruning,0.94,0.10252295873345074,0.5,0.6025229587334507,60
Greedy-Pruning,0.96,0.10252295873345074,0.5,0.6025229587334507,63
Greedy-Pruning,0.98,0.10252295873345074,0.5,0.6025229587334507,63
Greedy-Pruning,1.0,0.05862482929022543,0.5,0.5586248292902254,59
Greedy-Pruning,0.0,0.14182291665200247,0.4,0.5418229166520026,0
Greedy-Pruning,0.1,0.14182291665200247,0.4,0.5418229166520026,0
Greedy-Pruning,0.2,0.13532802727928717,0.45833333333333337,0.5936613606126205,0
Greedy-Pruning,0.3,0.13532802727928717,0.45833333333333337,0.5936613606126205,0
Greedy-Pruning,0.4,0.12739360495034796,0.475,0.602393604950348,0
Greedy-Pruning,0.5,0.12739360495034796,0.475,0.602393604950348,0
Greedy-Pruning,0.6,0.10959756090392081,0.4916666666666667,0.6012642275705875,0
Greedy-Pruning,0.7,0.10959756090392081,0.4916666666666667,0.6012642275705875,12
Greedy-Pruning,0.8,0.0839848425285043,0.5,0.5839848425285044,36
Greedy-Pruning,0.82,0.0839848425285043,0.5,0.5839848425285044,38
Greedy-Pruning,0.84,0.0839848425285043,0.5,0.5839848425285044,44
Greedy-Pruning,0.86,0.0839848425285043,0.5,0.5839848425285044,48
Greedy-Pruning,0.88,0.0839848425285043,0.5,0.5839848425285044,48
Greedy-Pruning,0.9,0.0839848425285043,0.5,0.5839848425285044,53
Greedy-Pruning,0.92,0.0839848425285043,0.5,0.5839848425285044,53
Greedy-Pruning,0.94,0.0839848425285043,0.5,0.5839848425285044,56
Greedy-Pruning,0.96,0.0839848425285043,0.5,0.5839848425285044,65
Greedy-Pruning,0.98,0.0839848425285043,0.5,0.5839848425285044,65
Greedy-Pruning,1.0,0.06209466294197408,0.5,0.5620946629419741,63
Greedy-Pruning,0.0,0.14182291665200247,0.4000000000000001,0.5418229166520026,0
Greedy-Pruning,0.1,0.14130769200433918,0.4083333333333334,0.5496410253376726,0
Greedy-Pruning,0.2,0.1345197932969489,0.4666666666666667,0.6011864599636156,0
Greedy-Pruning,0.3,0.1345197932969489,0.4666666666666667,0.6011864599636156,0
Greedy-Pruning,0.4,0.12037051876252862,0.4916666666666667,0.6120371854291953,0
Greedy-Pruning,0.5,0.12037051876252862,0.4916666666666667,0.6120371854291953,0
Greedy-Pruning,0.6,0.11009995713749753,0.5,0.6100999571374975,0
Greedy-Pruning,0.7,0.11009995713749753,0.5,0.6100999571374975,2
Greedy-Pruning,0.8,0.11009995713749753,0.5,0.6100999571374975,25
Greedy-Pruning,0.82,0.11009995713749753,0.5,0.6100999571374975,25
Greedy-Pruning,0.84,0.11009995713749753,0.5,0.6100999571374975,37
Greedy-Pruning,0.86,0.11009995713749753,0.5,0.6100999571374975,39
Greedy-Pruning,0.88,0.11009995713749753,0.5,0.6100999571374975,39
Greedy-Pruning,0.9,0.11009995713749753,0.5,0.6100999571374975,51
Greedy-Pruning,0.92,0.11009995713749753,0.5,0.6100999571374975,59
Greedy-Pruning,0.94,0.11009995713749753,0.5,0.6100999571374975,61
Greedy-Pruning,0.96,0.11009995713749753,0.5,0.6100999571374975,62
Greedy-Pruning,0.98,0.11009995713749753,0.5,0.6100999571374975,62
Greedy-Pruning,1.0,0.06000185666258021,0.5,0.5600018566625802,55
Greedy-Pruning,0.0,0.14182291665200247,0.4083333333333333,0.5501562499853359,0
Greedy-Pruning,0.1,0.14182291665200247,0.4083333333333333,0.5501562499853359,0
Greedy-Pruning,0.2,0.13492149195991923,0.4583333333333333,0.5932548252932526,0
Greedy-Pruning,0.3,0.13492149195991923,0.4583333333333333,0.5932548252932526,0
Greedy-Pruning,0.4,0.13492149195991923,0.4583333333333333,0.5932548252932526,0
Greedy-Pruning,0.5,0.1175599838283257,0.475,0.5925599838283256,0
Greedy-Pruning,0.6,0.08515132498504314,0.5,0.5851513249850432,0
Greedy-Pruning,0.7,0.08515132498504314,0.5,0.5851513249850432,3
Greedy-Pruning,0.8,0.08515132498504314,0.5,0.5851513249850432,34
Greedy-Pruning,0.82,0.08515132498504314,0.5,0.5851513249850432,39
Greedy-Pruning,0.84,0.08515132498504314,0.5,0.5851513249850432,44
Greedy-Pruning,0.86,0.08515132498504314,0.5,0.5851513249850432,50
Greedy-Pruning,0.88,0.08515132498504314,0.5,0.5851513249850432,50
Greedy-Pruning,0.9,0.08515132498504314,0.5,0.5851513249850432,53
Greedy-Pruning,0.92,0.08515132498504314,0.5,0.5851513249850432,58
Greedy-Pruning,0.94,0.08515132498504314,0.5,0.5851513249850432,63
Greedy-Pruning,0.96,0.08515132498504314,0.5,0.5851513249850432,66
Greedy-Pruning,0.98,0.08515132498504314,0.5,0.5851513249850432,66
Greedy-Pruning,1.0,0.08712280209951392,0.5,0.587122802099514,63
