Random,5,0.23893188055771925,0.19433333333333333,0.43326521389105255,0:00:00.017996
Only Interestingness,5,0.5733503081961508,0.19166666666666665,0.7650169748628175,0:00:00.003009
Only Diversity,5,0.40357577862143046,0.25,0.6535757786214305,0:00:00.023106
i-DiVE Greedy,5,0.5496283212770579,0.21666666666666665,0.7662949879437245,0:00:00.593136
i-DiVE-SwapI,5,0.5663249920447161,0.225,0.7913249920447161,0:00:03.826591
i-DiVE-SwapD,5,0.5496283212770579,0.21666666666666665,0.7662949879437245,0:00:04.365834
i-DiVE-SwapD-top1,5,0.5496283212770579,0.21666666666666665,0.7662949879437245,0:00:08.823652
Random,15,0.25223001002908135,0.20384126984126985,0.4560712798703512,0:00:00.051413
Only Interestingness,15,0.5056319535748507,0.20317460317460312,0.7088065567494538,0:00:00.003038
Only Diversity,15,0.32319048539667994,0.2284126984126984,0.5516031838093783,0:00:00.038133
i-DiVE Greedy,15,0.5042397084902013,0.20634920634920634,0.7105889148394076,0:00:02.762962
i-DiVE-SwapI,15,0.5042397084902013,0.22777777777777775,0.732017486267979,0:00:12.792647
i-DiVE-SwapD,15,0.5683403375468463,0.17301587301587304,0.7413562105627194,0:00:38.108123
